Feature,Missing Values,Infinite Values,Unique Values,Variance,Constant,Low Variance,Invalid
RelaxedTask_Left_GyroX_Range,0,0,469,4.815515234410527,False,False,False
RelaxedTask_Right_GyroX_Range,0,0,469,5.2685917320667786,False,False,False
Relaxed_Left_GyroX_Range,0,0,469,4.278499860293412,False,False,False
Relaxed_Right_GyroX_Range,0,0,469,2.6731262496147905,False,False,False
StretchHold_Left_GyroX_Range,0,0,469,2.004412021095157,False,False,False
StretchHold_Right_GyroX_Range,0,0,469,2.162314651213006,False,False,False
TouchIndex_Left_GyroX_Range,0,0,469,8.63917601924675,False,False,False
TouchIndex_Right_GyroX_Range,0,0,469,8.8826342803405,False,False,False
TouchNose_Left_GyroX_Range,0,0,469,29.175568790750322,False,False,False
TouchNose_Right_GyroX_Range,0,0,469,26.334142514623434,False,False,False
CrossArms_Left_GyroX_IQR,0,0,469,0.07610074253514244,False,False,False
CrossArms_Right_GyroX_IQR,0,0,469,0.11835925750240309,False,False,False
DrinkGlas_Left_GyroX_IQR,0,0,469,0.11409936994976473,False,False,False
DrinkGlas_Right_GyroX_IQR,0,0,469,0.19694216906611994,False,False,False
Entrainment_Left_GyroX_IQR,0,0,469,0.10329168701271625,False,False,False
Entrainment_Right_GyroX_IQR,0,0,469,0.16491439583840412,False,False,False
HoldWeight_Left_GyroX_IQR,0,0,469,0.10465901663510922,False,False,False
HoldWeight_Right_GyroX_IQR,0,0,469,0.10643994462275568,False,False,False
LiftHold_Left_GyroX_IQR,0,0,469,0.0337881660859536,False,False,False
LiftHold_Right_GyroX_IQR,0,0,469,0.032103167940131364,False,False,False
PointFinger_Left_GyroX_IQR,0,0,469,0.2769417840607962,False,False,False
PointFinger_Right_GyroX_IQR,0,0,469,0.21250935589036152,False,False,False
RelaxedTask_Left_GyroX_IQR,0,0,469,0.20973104227837866,False,False,False
RelaxedTask_Right_GyroX_IQR,0,0,469,0.4656061269527569,False,False,False
Relaxed_Left_GyroX_IQR,0,0,469,0.05010608524287675,False,False,False
Relaxed_Right_GyroX_IQR,0,0,469,0.24028840307225424,False,False,False
StretchHold_Left_GyroX_IQR,0,0,469,0.040669948396697936,False,False,False
StretchHold_Right_GyroX_IQR,0,0,469,0.0914911762478333,False,False,False
TouchIndex_Left_GyroX_IQR,0,0,469,0.22645558990452783,False,False,False
TouchIndex_Right_GyroX_IQR,0,0,469,0.18985693135838974,False,False,False
TouchNose_Left_GyroX_IQR,0,0,469,1.2279172923434774,False,False,False
TouchNose_Right_GyroX_IQR,0,0,469,1.2472984434454624,False,False,False
CrossArms_Left_GyroX_RMS,0,0,469,0.0665766898597392,False,False,False
CrossArms_Right_GyroX_RMS,0,0,469,0.11298037460378112,False,False,False
DrinkGlas_Left_GyroX_RMS,0,0,469,0.1328132970171514,False,False,False
DrinkGlas_Right_GyroX_RMS,0,0,469,0.1654270191528851,False,False,False
Entrainment_Left_GyroX_RMS,0,0,469,0.08141226164995233,False,False,False
Entrainment_Right_GyroX_RMS,0,0,469,0.11589693861718688,False,False,False
HoldWeight_Left_GyroX_RMS,0,0,469,0.05020024765257821,False,False,False
HoldWeight_Right_GyroX_RMS,0,0,469,0.047731813530999416,False,False,False
LiftHold_Left_GyroX_RMS,0,0,469,0.03088931587561572,False,False,False
LiftHold_Right_GyroX_RMS,0,0,469,0.035873676597440514,False,False,False
PointFinger_Left_GyroX_RMS,0,0,469,0.14784617298481412,False,False,False
PointFinger_Right_GyroX_RMS,0,0,469,0.14044704565591287,False,False,False
RelaxedTask_Left_GyroX_RMS,0,0,469,0.11137495512706605,False,False,False
RelaxedTask_Right_GyroX_RMS,0,0,469,0.19197252091342992,False,False,False
Relaxed_Left_GyroX_RMS,0,0,469,0.04069048423983436,False,False,False
Relaxed_Right_GyroX_RMS,0,0,469,0.08304967163421428,False,False,False
StretchHold_Left_GyroX_RMS,0,0,469,0.027455374721437574,False,False,False
StretchHold_Right_GyroX_RMS,0,0,469,0.04809512853328031,False,False,False
TouchIndex_Left_GyroX_RMS,0,0,469,0.16598621727102614,False,False,False
TouchIndex_Right_GyroX_RMS,0,0,469,0.16996958424084846,False,False,False
TouchNose_Left_GyroX_RMS,0,0,469,1.0508061517702323,False,False,False
TouchNose_Right_GyroX_RMS,0,0,469,1.0077643513760297,False,False,False
CrossArms_Left_GyroX_Energy,0,0,469,131810.1778852796,False,False,False
CrossArms_Right_GyroX_Energy,0,0,469,560323.744091147,False,False,False
DrinkGlas_Left_GyroX_Energy,0,0,469,650924.5254097965,False,False,False
DrinkGlas_Right_GyroX_Energy,0,0,469,1294041.2622943174,False,False,False
Entrainment_Left_GyroX_Energy,0,0,469,1151689.5814507431,False,False,False
Entrainment_Right_GyroX_Energy,0,0,469,7600022.05467814,False,False,False
HoldWeight_Left_GyroX_Energy,0,0,469,151419.47726179942,False,False,False
HoldWeight_Right_GyroX_Energy,0,0,469,125168.06694539281,False,False,False
LiftHold_Left_GyroX_Energy,0,0,469,43580.36110117684,False,False,False
LiftHold_Right_GyroX_Energy,0,0,469,48082.17991668857,False,False,False
PointFinger_Left_GyroX_Energy,0,0,469,682509.6949523563,False,False,False
PointFinger_Right_GyroX_Energy,0,0,469,662531.9433394232,False,False,False
RelaxedTask_Left_GyroX_Energy,0,0,469,2976758.400342412,False,False,False
RelaxedTask_Right_GyroX_Energy,0,0,469,10553841.659890585,False,False,False
Relaxed_Left_GyroX_Energy,0,0,469,287792.8129095829,False,False,False
Relaxed_Right_GyroX_Energy,0,0,469,2611228.2822909174,False,False,False
StretchHold_Left_GyroX_Energy,0,0,469,34381.46371539037,False,False,False
StretchHold_Right_GyroX_Energy,0,0,469,200523.17201304057,False,False,False
TouchIndex_Left_GyroX_Energy,0,0,469,889387.1215793974,False,False,False
TouchIndex_Right_GyroX_Energy,0,0,469,929927.8266265877,False,False,False
TouchNose_Left_GyroX_Energy,0,0,469,26689980.28887498,False,False,False
TouchNose_Right_GyroX_Energy,0,0,469,25182230.432504166,False,False,False
CrossArms_Left_GyroY_Mean,0,0,469,0.008273848362800484,False,False,False
CrossArms_Right_GyroY_Mean,0,0,469,0.008282150959277552,False,False,False
DrinkGlas_Left_GyroY_Mean,0,0,469,0.0018379149470282045,False,False,False
DrinkGlas_Right_GyroY_Mean,0,0,469,0.002136686184326432,False,False,False
Entrainment_Left_GyroY_Mean,0,0,469,0.00010457138443440347,False,False,False
Entrainment_Right_GyroY_Mean,0,0,469,0.00012498142877450413,False,False,False
HoldWeight_Left_GyroY_Mean,0,0,469,0.00024599282900040966,False,False,False
HoldWeight_Right_GyroY_Mean,0,0,469,6.161817606656715e-05,False,False,False
LiftHold_Left_GyroY_Mean,0,0,469,0.0036021203824492787,False,False,False
LiftHold_Right_GyroY_Mean,0,0,469,0.002858456919645064,False,False,False
PointFinger_Left_GyroY_Mean,0,0,469,0.0026927325493914856,False,False,False
PointFinger_Right_GyroY_Mean,0,0,469,0.003255637920284788,False,False,False
RelaxedTask_Left_GyroY_Mean,0,0,469,3.348987646996647e-05,False,False,False
RelaxedTask_Right_GyroY_Mean,0,0,469,3.282687088077721e-05,False,False,False
Relaxed_Left_GyroY_Mean,0,0,469,1.0809624498170191e-05,False,False,False
Relaxed_Right_GyroY_Mean,0,0,469,6.742422440501004e-06,False,False,False
StretchHold_Left_GyroY_Mean,0,0,469,0.00010576393033105412,False,False,False
StretchHold_Right_GyroY_Mean,0,0,469,9.794602857596737e-05,False,False,False
TouchIndex_Left_GyroY_Mean,0,0,469,0.01627299547820127,False,False,False
TouchIndex_Right_GyroY_Mean,0,0,469,0.015308740642780922,False,False,False
TouchNose_Left_GyroY_Mean,0,0,469,0.08216508413010365,False,False,False
TouchNose_Right_GyroY_Mean,0,0,469,0.07453999801754826,False,False,False
CrossArms_Left_GyroY_Median,0,0,469,0.0004496202453619371,False,False,False
CrossArms_Right_GyroY_Median,0,0,469,0.00035701657788738035,False,False,False
DrinkGlas_Left_GyroY_Median,0,0,469,0.0005619334802080711,False,False,False
DrinkGlas_Right_GyroY_Median,0,0,469,0.0006097839889613942,False,False,False
Entrainment_Left_GyroY_Median,0,0,469,0.00029380485673221864,False,False,False
Entrainment_Right_GyroY_Median,0,0,469,0.00022193361794439623,False,False,False
HoldWeight_Left_GyroY_Median,0,0,469,3.2515242616955405e-05,False,False,False
HoldWeight_Right_GyroY_Median,0,0,469,3.1433697327104163e-05,False,False,False
LiftHold_Left_GyroY_Median,0,0,469,0.0003303590435240535,False,False,False
LiftHold_Right_GyroY_Median,0,0,469,0.00037598997276618365,False,False,False
PointFinger_Left_GyroY_Median,0,0,469,0.006905766413311165,False,False,False
PointFinger_Right_GyroY_Median,0,0,469,0.006758885943299584,False,False,False
RelaxedTask_Left_GyroY_Median,0,0,469,0.00021501378217812594,False,False,False
RelaxedTask_Right_GyroY_Median,0,0,469,0.0007335294335005226,False,False,False
Relaxed_Left_GyroY_Median,0,0,469,0.00023261599518532687,False,False,False
Relaxed_Right_GyroY_Median,0,0,469,0.00010712124772137777,False,False,False
StretchHold_Left_GyroY_Median,0,0,469,2.8482148301346748e-05,False,False,False
StretchHold_Right_GyroY_Median,0,0,469,0.00018845445993133768,False,False,False
TouchIndex_Left_GyroY_Median,0,0,469,0.02031951712650917,False,False,False
TouchIndex_Right_GyroY_Median,0,0,469,0.0191280717534698,False,False,False
TouchNose_Left_GyroY_Median,0,0,469,0.07286304388321842,False,False,False
TouchNose_Right_GyroY_Median,0,0,469,0.07552718497950046,False,False,False
CrossArms_Left_GyroY_Std,0,0,469,0.07137829569005591,False,False,False
CrossArms_Right_GyroY_Std,0,0,469,0.08459597811268763,False,False,False
DrinkGlas_Left_GyroY_Std,0,0,469,0.03482368618251114,False,False,False
DrinkGlas_Right_GyroY_Std,0,0,469,0.043149996093809095,False,False,False
Entrainment_Left_GyroY_Std,0,0,469,0.02217481127743607,False,False,False
Entrainment_Right_GyroY_Std,0,0,469,0.027765372807341634,False,False,False
HoldWeight_Left_GyroY_Std,0,0,469,0.005213402083184906,False,False,False
HoldWeight_Right_GyroY_Std,0,0,469,0.006552831223927072,False,False,False
LiftHold_Left_GyroY_Std,0,0,469,0.015659467937153355,False,False,False
LiftHold_Right_GyroY_Std,0,0,469,0.016326059444065646,False,False,False
PointFinger_Left_GyroY_Std,0,0,469,0.3303696857274966,False,False,False
PointFinger_Right_GyroY_Std,0,0,469,0.280338558049195,False,False,False
RelaxedTask_Left_GyroY_Std,0,0,469,0.03032253819566144,False,False,False
RelaxedTask_Right_GyroY_Std,0,0,469,0.05761377330222953,False,False,False
Relaxed_Left_GyroY_Std,0,0,469,0.01828014535196544,False,False,False
Relaxed_Right_GyroY_Std,0,0,469,0.04663507569236568,False,False,False
StretchHold_Left_GyroY_Std,0,0,469,0.008475337259702674,False,False,False
StretchHold_Right_GyroY_Std,0,0,469,0.01716898079633536,False,False,False
TouchIndex_Left_GyroY_Std,0,0,469,0.47546645133627224,False,False,False
TouchIndex_Right_GyroY_Std,0,0,469,0.413488238220884,False,False,False
TouchNose_Left_GyroY_Std,0,0,469,0.34537942496045865,False,False,False
TouchNose_Right_GyroY_Std,0,0,469,0.23824656995116575,False,False,False
CrossArms_Left_GyroY_Min,0,0,469,1.2666559273227955,False,False,False
CrossArms_Right_GyroY_Min,0,0,469,1.1823902833801625,False,False,False
DrinkGlas_Left_GyroY_Min,0,0,469,0.8665229200477494,False,False,False
DrinkGlas_Right_GyroY_Min,0,0,469,1.7669412209743567,False,False,False
Entrainment_Left_GyroY_Min,0,0,469,0.4635251609165715,False,False,False
Entrainment_Right_GyroY_Min,0,0,469,0.28656039571929326,False,False,False
HoldWeight_Left_GyroY_Min,0,0,469,0.15235854658505327,False,False,False
HoldWeight_Right_GyroY_Min,0,0,469,0.06659575944389269,False,False,False
LiftHold_Left_GyroY_Min,0,0,469,0.31315530413725634,False,False,False
LiftHold_Right_GyroY_Min,0,0,469,0.29569460654644447,False,False,False
PointFinger_Left_GyroY_Min,0,0,469,1.9188311569099077,False,False,False
PointFinger_Right_GyroY_Min,0,0,469,1.8463737863981406,False,False,False
RelaxedTask_Left_GyroY_Min,0,0,469,0.3183097337477579,False,False,False
RelaxedTask_Right_GyroY_Min,0,0,469,0.31701051716393464,False,False,False
Relaxed_Left_GyroY_Min,0,0,469,0.17991380794808778,False,False,False
Relaxed_Right_GyroY_Min,0,0,469,0.33716088876928224,False,False,False
StretchHold_Left_GyroY_Min,0,0,469,0.16842019784304427,False,False,False
StretchHold_Right_GyroY_Min,0,0,469,0.1745892957573649,False,False,False
TouchIndex_Left_GyroY_Min,0,0,469,1.8948374792805496,False,False,False
TouchIndex_Right_GyroY_Min,0,0,469,1.5188467781920745,False,False,False
TouchNose_Left_GyroY_Min,0,0,469,1.7632113109008065,False,False,False
TouchNose_Right_GyroY_Min,0,0,469,1.8462305466735742,False,False,False
CrossArms_Left_GyroY_Max,0,0,469,1.175576226586834,False,False,False
CrossArms_Right_GyroY_Max,0,0,469,1.2388275035114371,False,False,False
DrinkGlas_Left_GyroY_Max,0,0,469,1.4642992785006559,False,False,False
DrinkGlas_Right_GyroY_Max,0,0,469,0.9902067758071681,False,False,False
Entrainment_Left_GyroY_Max,0,0,469,0.2773331074094358,False,False,False
Entrainment_Right_GyroY_Max,0,0,469,0.5070308997372792,False,False,False
HoldWeight_Left_GyroY_Max,0,0,469,0.031947019028182116,False,False,False
HoldWeight_Right_GyroY_Max,0,0,469,0.069852658594097,False,False,False
LiftHold_Left_GyroY_Max,0,0,469,0.4010783743748929,False,False,False
LiftHold_Right_GyroY_Max,0,0,469,0.40248361838854607,False,False,False
PointFinger_Left_GyroY_Max,0,0,469,2.3230579045398985,False,False,False
PointFinger_Right_GyroY_Max,0,0,469,1.5044808135832701,False,False,False
RelaxedTask_Left_GyroY_Max,0,0,469,0.33015321684932025,False,False,False
RelaxedTask_Right_GyroY_Max,0,0,469,0.3144261133443241,False,False,False
Relaxed_Left_GyroY_Max,0,0,469,0.24698090380122362,False,False,False
Relaxed_Right_GyroY_Max,0,0,469,0.23545691189335216,False,False,False
StretchHold_Left_GyroY_Max,0,0,469,0.1117065610305541,False,False,False
StretchHold_Right_GyroY_Max,0,0,469,0.3759106328306073,False,False,False
TouchIndex_Left_GyroY_Max,0,0,469,1.9033232262510547,False,False,False
TouchIndex_Right_GyroY_Max,0,0,468,1.6276943345317347,False,False,False
TouchNose_Left_GyroY_Max,0,0,469,2.2209886999308184,False,False,False
TouchNose_Right_GyroY_Max,0,0,469,1.211003068876312,False,False,False
CrossArms_Left_GyroY_Range,0,0,469,3.5039074481317396,False,False,False
CrossArms_Right_GyroY_Range,0,0,469,3.512147027771601,False,False,False
DrinkGlas_Left_GyroY_Range,0,0,469,3.653639126382942,False,False,False
DrinkGlas_Right_GyroY_Range,0,0,469,4.3515430039068805,False,False,False
Entrainment_Left_GyroY_Range,0,0,469,1.198737777065255,False,False,False
Entrainment_Right_GyroY_Range,0,0,469,1.3830259399974574,False,False,False
HoldWeight_Left_GyroY_Range,0,0,469,0.28358886462332306,False,False,False
HoldWeight_Right_GyroY_Range,0,0,469,0.25647762012655084,False,False,False
LiftHold_Left_GyroY_Range,0,0,469,0.8006006643502072,False,False,False
LiftHold_Right_GyroY_Range,0,0,469,0.8479009574110361,False,False,False
PointFinger_Left_GyroY_Range,0,0,469,7.788667369525158,False,False,False
PointFinger_Right_GyroY_Range,0,0,469,6.013912611401657,False,False,False
RelaxedTask_Left_GyroY_Range,0,0,469,1.259615731166979,False,False,False
RelaxedTask_Right_GyroY_Range,0,0,469,1.2341715057085625,False,False,False
Relaxed_Left_GyroY_Range,0,0,469,0.7895835300500496,False,False,False
Relaxed_Right_GyroY_Range,0,0,469,1.118402774955747,False,False,False
StretchHold_Left_GyroY_Range,0,0,469,0.5245428775363961,False,False,False
StretchHold_Right_GyroY_Range,0,0,469,1.0080912435316682,False,False,False
TouchIndex_Left_GyroY_Range,0,0,469,6.9782332789899595,False,False,False
TouchIndex_Right_GyroY_Range,0,0,469,5.623602354152769,False,False,False
TouchNose_Left_GyroY_Range,0,0,469,6.495400654486879,False,False,False
TouchNose_Right_GyroY_Range,0,0,469,4.855979776494186,False,False,False
CrossArms_Left_GyroY_IQR,0,0,469,0.040473266849704585,False,False,False
CrossArms_Right_GyroY_IQR,0,0,469,0.08323969991069084,False,False,False
DrinkGlas_Left_GyroY_IQR,0,0,469,0.030940287780809633,False,False,False
DrinkGlas_Right_GyroY_IQR,0,0,469,0.02561002611668999,False,False,False
Entrainment_Left_GyroY_IQR,0,0,469,0.03672367827109336,False,False,False
Entrainment_Right_GyroY_IQR,0,0,469,0.05806715121554508,False,False,False
HoldWeight_Left_GyroY_IQR,0,0,469,0.0034453997818525233,False,False,False
HoldWeight_Right_GyroY_IQR,0,0,469,0.010762909802912465,False,False,False
LiftHold_Left_GyroY_IQR,0,0,469,0.007347102166602016,False,False,False
LiftHold_Right_GyroY_IQR,0,0,469,0.014356414594565204,False,False,False
PointFinger_Left_GyroY_IQR,0,0,469,0.4832209011267604,False,False,False
PointFinger_Right_GyroY_IQR,0,0,469,0.5572587459388095,False,False,False
RelaxedTask_Left_GyroY_IQR,0,0,469,0.05970306054923119,False,False,False
RelaxedTask_Right_GyroY_IQR,0,0,469,0.18995185622042285,False,False,False
Relaxed_Left_GyroY_IQR,0,0,469,0.03746006967627757,False,False,False
Relaxed_Right_GyroY_IQR,0,0,469,0.14605614627286273,False,False,False
StretchHold_Left_GyroY_IQR,0,0,469,0.010768250666319113,False,False,False
StretchHold_Right_GyroY_IQR,0,0,469,0.03265945320036465,False,False,False
TouchIndex_Left_GyroY_IQR,0,0,469,1.6176218337891086,False,False,False
TouchIndex_Right_GyroY_IQR,0,0,469,1.5062596670403323,False,False,False
TouchNose_Left_GyroY_IQR,0,0,469,1.1680392713088668,False,False,False
TouchNose_Right_GyroY_IQR,0,0,469,0.8933566169898508,False,False,False
CrossArms_Left_GyroY_RMS,0,0,469,0.07358202095724653,False,False,False
CrossArms_Right_GyroY_RMS,0,0,469,0.08642395744865002,False,False,False
DrinkGlas_Left_GyroY_RMS,0,0,469,0.034716813710102004,False,False,False
DrinkGlas_Right_GyroY_RMS,0,0,469,0.04327132483425837,False,False,False
Entrainment_Left_GyroY_RMS,0,0,469,0.022189142860462228,False,False,False
Entrainment_Right_GyroY_RMS,0,0,469,0.027783349390821596,False,False,False
HoldWeight_Left_GyroY_RMS,0,0,469,0.005387665453626136,False,False,False
HoldWeight_Right_GyroY_RMS,0,0,469,0.006569732921307451,False,False,False
LiftHold_Left_GyroY_RMS,0,0,469,0.015839680133510507,False,False,False
LiftHold_Right_GyroY_RMS,0,0,469,0.01653819309388697,False,False,False
PointFinger_Left_GyroY_RMS,0,0,469,0.33001908872522406,False,False,False
PointFinger_Right_GyroY_RMS,0,0,469,0.27995037773225045,False,False,False
RelaxedTask_Left_GyroY_RMS,0,0,469,0.030332753312754975,False,False,False
RelaxedTask_Right_GyroY_RMS,0,0,469,0.05760876555616666,False,False,False
Relaxed_Left_GyroY_RMS,0,0,469,0.01827793876002238,False,False,False
Relaxed_Right_GyroY_RMS,0,0,469,0.04661453405371836,False,False,False
StretchHold_Left_GyroY_RMS,0,0,469,0.008523636835580243,False,False,False
StretchHold_Right_GyroY_RMS,0,0,469,0.01719653460180316,False,False,False
TouchIndex_Left_GyroY_RMS,0,0,469,0.4724157872659988,False,False,False
TouchIndex_Right_GyroY_RMS,0,0,469,0.41101473283524964,False,False,False
TouchNose_Left_GyroY_RMS,0,0,469,0.3550158991350111,False,False,False
TouchNose_Right_GyroY_RMS,0,0,469,0.2510213156549111,False,False,False
CrossArms_Left_GyroY_Energy,0,0,469,128736.21318748097,False,False,False
CrossArms_Right_GyroY_Energy,0,0,469,338054.35947724065,False,False,False
DrinkGlas_Left_GyroY_Energy,0,0,469,33854.692335028514,False,False,False
DrinkGlas_Right_GyroY_Energy,0,0,469,47200.012330621794,False,False,False
Entrainment_Left_GyroY_Energy,0,0,469,83636.38209607205,False,False,False
Entrainment_Right_GyroY_Energy,0,0,469,274554.11634140543,False,False,False
HoldWeight_Left_GyroY_Energy,0,0,469,1123.7302641394956,False,False,False
HoldWeight_Right_GyroY_Energy,0,0,469,1939.766053953136,False,False,False
LiftHold_Left_GyroY_Energy,0,0,469,6603.743594384591,False,False,False
LiftHold_Right_GyroY_Energy,0,0,469,7321.5411086867925,False,False,False
PointFinger_Left_GyroY_Energy,0,0,469,2715759.4004328307,False,False,False
PointFinger_Right_GyroY_Energy,0,0,469,2166975.2859845445,False,False,False
RelaxedTask_Left_GyroY_Energy,0,0,469,321006.7403377722,False,False,False
RelaxedTask_Right_GyroY_Energy,0,0,469,1639372.1927335353,False,False,False
Relaxed_Left_GyroY_Energy,0,0,469,226555.93899294533,False,False,False
Relaxed_Right_GyroY_Energy,0,0,469,937900.1038585196,False,False,False
StretchHold_Left_GyroY_Energy,0,0,469,3500.442108017655,False,False,False
StretchHold_Right_GyroY_Energy,0,0,469,22367.247006624766,False,False,False
TouchIndex_Left_GyroY_Energy,0,0,469,5250100.415784864,False,False,False
TouchIndex_Right_GyroY_Energy,0,0,469,4248048.787074065,False,False,False
TouchNose_Left_GyroY_Energy,0,0,469,4423775.315908694,False,False,False
TouchNose_Right_GyroY_Energy,0,0,469,2266496.0261724154,False,False,False
CrossArms_Left_GyroZ_Mean,0,0,469,0.009431462368753859,False,False,False
CrossArms_Right_GyroZ_Mean,0,0,469,0.009221545724437102,False,False,False
DrinkGlas_Left_GyroZ_Mean,0,0,469,0.003947184819889824,False,False,False
DrinkGlas_Right_GyroZ_Mean,0,0,469,0.003061916009590838,False,False,False
Entrainment_Left_GyroZ_Mean,0,0,469,7.319189861362325e-05,False,False,False
Entrainment_Right_GyroZ_Mean,0,0,469,9.632681452463608e-05,False,False,False
HoldWeight_Left_GyroZ_Mean,0,0,469,0.00011243802941999562,False,False,False
HoldWeight_Right_GyroZ_Mean,0,0,469,6.614393981732819e-05,False,False,False
LiftHold_Left_GyroZ_Mean,0,0,469,0.0028732956704599732,False,False,False
LiftHold_Right_GyroZ_Mean,0,0,469,0.002798348874682089,False,False,False
PointFinger_Left_GyroZ_Mean,0,0,469,0.0022631914060344508,False,False,False
PointFinger_Right_GyroZ_Mean,0,0,469,0.0016956209999440877,False,False,False
RelaxedTask_Left_GyroZ_Mean,0,0,469,2.0891278945754584e-05,False,False,False
RelaxedTask_Right_GyroZ_Mean,0,0,469,2.384488515777758e-05,False,False,False
Relaxed_Left_GyroZ_Mean,0,0,469,3.853772867659877e-05,False,False,False
Relaxed_Right_GyroZ_Mean,0,0,469,7.862696576839189e-06,False,False,False
StretchHold_Left_GyroZ_Mean,0,0,469,6.921410755155767e-05,False,False,False
StretchHold_Right_GyroZ_Mean,0,0,469,0.0001189852740868152,False,False,False
TouchIndex_Left_GyroZ_Mean,0,0,469,0.012494461905225164,False,False,False
TouchIndex_Right_GyroZ_Mean,0,0,469,0.013349162657990134,False,False,False
TouchNose_Left_GyroZ_Mean,0,0,469,0.013146597986772587,False,False,False
TouchNose_Right_GyroZ_Mean,0,0,469,0.012806025129415756,False,False,False
CrossArms_Left_GyroZ_Median,0,0,469,0.0006629585523358694,False,False,False
CrossArms_Right_GyroZ_Median,0,0,469,0.0018426747330674822,False,False,False
DrinkGlas_Left_GyroZ_Median,0,0,469,0.0015853323184199116,False,False,False
DrinkGlas_Right_GyroZ_Median,0,0,469,0.0015036043541550967,False,False,False
Entrainment_Left_GyroZ_Median,0,0,469,0.00017987780525054195,False,False,False
Entrainment_Right_GyroZ_Median,0,0,469,0.000181523415279727,False,False,False
HoldWeight_Left_GyroZ_Median,0,0,469,2.894407813540434e-05,False,False,False
HoldWeight_Right_GyroZ_Median,0,0,469,2.4016573725014154e-05,False,False,False
LiftHold_Left_GyroZ_Median,0,0,469,0.00012966589290342424,False,False,False
LiftHold_Right_GyroZ_Median,0,0,469,0.00017223474650557608,False,False,False
PointFinger_Left_GyroZ_Median,0,0,469,0.0036518972681907906,False,False,False
PointFinger_Right_GyroZ_Median,0,0,469,0.0029357923596296815,False,False,False
RelaxedTask_Left_GyroZ_Median,0,0,469,2.3402126222851372e-05,False,False,False
RelaxedTask_Right_GyroZ_Median,0,0,469,0.00033198499258958963,False,False,False
Relaxed_Left_GyroZ_Median,0,0,469,8.871925068806696e-06,False,False,False
Relaxed_Right_GyroZ_Median,0,0,469,0.00022651609100955196,False,False,False
StretchHold_Left_GyroZ_Median,0,0,469,2.5197345036854444e-05,False,False,False
StretchHold_Right_GyroZ_Median,0,0,469,5.040808485801158e-05,False,False,False
TouchIndex_Left_GyroZ_Median,0,0,469,0.017170379958328687,False,False,False
TouchIndex_Right_GyroZ_Median,0,0,469,0.015054247389689895,False,False,False
TouchNose_Left_GyroZ_Median,0,0,469,0.02856612939505427,False,False,False
TouchNose_Right_GyroZ_Median,0,0,469,0.029480309549064648,False,False,False
CrossArms_Left_GyroZ_Std,0,0,469,0.0954712422147261,False,False,False
CrossArms_Right_GyroZ_Std,0,0,469,0.09647009126480809,False,False,False
DrinkGlas_Left_GyroZ_Std,0,0,469,0.039467619082731914,False,False,False
DrinkGlas_Right_GyroZ_Std,0,0,469,0.041368749970600374,False,False,False
Entrainment_Left_GyroZ_Std,0,0,469,0.009499840495214218,False,False,False
Entrainment_Right_GyroZ_Std,0,0,469,0.018371114885039765,False,False,False
HoldWeight_Left_GyroZ_Std,0,0,469,0.004351425721078871,False,False,False
HoldWeight_Right_GyroZ_Std,0,0,469,0.003505558407246707,False,False,False
LiftHold_Left_GyroZ_Std,0,0,469,0.018145961063338902,False,False,False
LiftHold_Right_GyroZ_Std,0,0,469,0.018982660041973194,False,False,False
PointFinger_Left_GyroZ_Std,0,0,469,0.18465651429175697,False,False,False
PointFinger_Right_GyroZ_Std,0,0,469,0.14565442700497824,False,False,False
RelaxedTask_Left_GyroZ_Std,0,0,469,0.01244675675155484,False,False,False
RelaxedTask_Right_GyroZ_Std,0,0,469,0.0181937397729901,False,False,False
Relaxed_Left_GyroZ_Std,0,0,469,0.00808027970724605,False,False,False
Relaxed_Right_GyroZ_Std,0,0,469,0.01516398039841912,False,False,False
StretchHold_Left_GyroZ_Std,0,0,469,0.003676511456407171,False,False,False
StretchHold_Right_GyroZ_Std,0,0,469,0.005970061438675225,False,False,False
TouchIndex_Left_GyroZ_Std,0,0,469,0.7131018588586878,False,False,False
TouchIndex_Right_GyroZ_Std,0,0,469,0.7001246714166063,False,False,False
TouchNose_Left_GyroZ_Std,0,0,469,0.7739518108756447,False,False,False
TouchNose_Right_GyroZ_Std,0,0,469,0.6793522145380676,False,False,False
CrossArms_Left_GyroZ_Min,0,0,469,2.20694907724959,False,False,False
CrossArms_Right_GyroZ_Min,0,0,469,0.911171355945272,False,False,False
DrinkGlas_Left_GyroZ_Min,0,0,469,0.7909633856052701,False,False,False
DrinkGlas_Right_GyroZ_Min,0,0,469,1.010539875303379,False,False,False
Entrainment_Left_GyroZ_Min,0,0,469,0.18451892826435884,False,False,False
Entrainment_Right_GyroZ_Min,0,0,469,0.3702135043821854,False,False,False
HoldWeight_Left_GyroZ_Min,0,0,469,0.11490553162851792,False,False,False
HoldWeight_Right_GyroZ_Min,0,0,469,0.034637028350067725,False,False,False
LiftHold_Left_GyroZ_Min,0,0,469,0.45763629927510824,False,False,False
LiftHold_Right_GyroZ_Min,0,0,469,0.15514122640387157,False,False,False
PointFinger_Left_GyroZ_Min,0,0,469,0.917930615684391,False,False,False
PointFinger_Right_GyroZ_Min,0,0,469,1.0751131199349835,False,False,False
RelaxedTask_Left_GyroZ_Min,0,0,469,0.14355295715461672,False,False,False
RelaxedTask_Right_GyroZ_Min,0,0,469,0.169968030209206,False,False,False
